Id,MSSubClass,LotFrontage,LotArea,LotShape,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Grvl,Street_Pave,Alley_Grvl,Alley_None,Alley_Pave,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,CentralAir_N,CentralAir_Y,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
35,120,60.0,7313,3,0,9,5,2005,2005,246.0,0,4,0,4,3,2,1153,6,0,408,1561,0,4,1561,0,0,1561,1,0,2,0,2,1,0,6,6,1,2,2005.0,0,2,556,5,5,2,203,47,0,0,0,0,3,4,0,8,2007,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
36,60,108.0,13418,3,0,8,5,2004,2005,132.0,2,4,0,4,0,6,0,6,0,1117,1117,0,4,1132,1320,0,2452,0,0,3,1,4,1,2,9,6,1,2,2004.0,0,3,691,5,5,2,113,32,0,0,0,0,3,4,0,9,2006,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
37,20,112.0,10859,3,0,5,5,1994,1995,0.0,3,4,2,4,3,6,0,6,0,1097,1097,0,4,1097,0,0,1097,0,0,1,1,3,1,3,6,6,0,3,1995.0,3,2,672,5,5,2,392,64,0,0,0,0,3,4,0,6,2009,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
38,20,74.0,8532,3,0,5,6,1954,1990,650.0,3,4,4,4,3,5,1213,6,0,84,1297,2,4,1297,0,0,1297,0,1,1,0,3,1,3,5,6,1,5,1954.0,0,2,498,5,5,2,0,0,0,0,0,0,3,4,0,10,2009,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
39,20,68.0,7922,3,0,5,7,1953,2007,0.0,3,2,4,4,3,2,731,6,0,326,1057,4,4,1057,0,0,1057,1,0,1,0,3,1,2,5,6,0,3,1953.0,3,1,246,5,5,2,0,52,0,0,0,0,3,4,0,1,2010,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
40,90,65.0,6040,3,0,4,5,1955,1955,0.0,3,4,3,2,4,4,0,4,0,0,0,4,2,1152,0,0,1152,0,0,2,0,2,2,1,6,6,0,3,0.0,1,0,0,3,3,0,0,0,0,0,0,0,3,4,0,6,2008,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
41,20,84.0,8658,3,0,6,5,1965,1965,101.0,3,4,4,4,3,5,643,6,0,445,1088,0,4,1324,0,0,1324,0,0,2,0,3,1,3,6,6,1,5,1965.0,2,2,440,5,5,2,0,138,0,0,0,0,3,1,0,12,2006,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
42,20,115.0,16905,3,0,5,6,1959,1959,0.0,3,2,4,4,1,1,967,6,0,383,1350,2,4,1328,0,0,1328,0,1,1,1,2,1,3,5,6,2,2,1959.0,2,1,308,5,5,1,0,104,0,0,0,0,3,4,0,7,2007,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
43,85,69.69340016708438,9180,0,0,5,7,1983,1983,0.0,3,4,2,4,0,0,747,3,93,0,840,2,4,884,0,0,884,1,0,1,0,2,1,2,5,6,0,3,1983.0,2,2,504,5,2,2,240,0,0,0,0,0,3,2,0,12,2007,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
44,20,69.69340016708438,9200,0,0,5,6,1975,1980,0.0,3,4,2,4,0,3,280,1,491,167,938,4,4,938,0,0,938,1,0,1,0,3,1,3,5,6,0,3,1977.0,3,1,308,5,5,2,145,0,0,0,0,0,3,2,0,7,2008,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
45,20,70.0,7945,3,0,5,6,1959,1959,0.0,3,4,4,4,3,0,179,1,506,465,1150,0,0,1150,0,0,1150,1,0,1,0,3,1,3,6,6,0,3,1959.0,2,1,300,5,5,2,0,0,0,0,0,0,3,4,0,5,2006,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
46,120,61.0,7658,3,0,9,5,2005,2005,412.0,0,4,0,4,3,2,456,6,0,1296,1752,0,4,1752,0,0,1752,1,0,2,0,2,1,0,6,6,1,2,2005.0,2,2,576,5,5,2,196,82,0,0,0,0,3,4,0,2,2010,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
47,50,48.0,12822,0,0,7,5,2003,2003,0.0,2,4,0,4,3,2,1351,6,0,83,1434,0,4,1518,631,0,2149,1,0,1,1,1,1,2,6,6,1,0,2003.0,2,2,670,5,5,2,168,43,0,0,198,0,3,4,0,8,2009,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
48,20,84.0,11096,3,0,8,5,2006,2006,0.0,2,4,2,4,0,2,24,6,0,1632,1656,0,4,1656,0,0,1656,0,0,2,0,3,1,2,7,6,0,3,2006.0,2,3,826,5,5,2,0,146,0,0,0,0,3,4,0,7,2007,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
49,190,33.0,4456,3,0,4,5,1920,2008,0.0,3,4,4,4,3,6,0,6,0,736,736,2,4,736,716,0,1452,0,0,2,0,2,3,3,8,6,0,3,0.0,1,0,0,3,3,0,0,0,102,0,0,0,3,4,0,6,2009,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
50,20,66.0,7742,3,0,5,7,1966,1966,0.0,3,4,4,4,3,1,763,6,0,192,955,0,4,955,0,0,955,1,0,1,0,3,1,3,6,6,0,3,1966.0,3,1,386,5,5,2,0,0,0,0,0,0,3,2,0,1,2007,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
51,60,69.69340016708438,13869,1,0,6,6,1997,1997,0.0,3,4,2,4,0,2,182,6,0,612,794,2,4,794,676,0,1470,0,1,2,0,3,1,3,6,6,0,3,1997.0,0,2,388,5,5,2,0,75,0,0,0,0,3,4,0,7,2007,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
52,50,52.0,6240,3,0,6,6,1934,1950,0.0,3,4,4,4,3,6,0,6,0,816,816,4,4,816,0,360,1176,0,0,1,0,3,1,3,6,6,1,2,1985.0,3,2,528,5,5,2,112,0,0,0,0,0,3,2,400,9,2006,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
53,90,110.0,8472,1,1,5,5,1963,1963,0.0,1,4,2,4,1,3,104,2,712,0,816,4,4,816,0,0,816,1,0,1,0,2,1,3,5,6,0,3,1963.0,3,2,516,5,5,2,106,0,0,0,0,0,3,4,0,5,2010,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
54,20,68.0,50271,0,0,9,5,1981,1987,0.0,2,4,0,4,1,2,1810,6,0,32,1842,2,4,1842,0,0,1842,2,0,0,1,0,1,2,5,6,1,2,1981.0,0,3,894,5,5,2,857,72,0,0,0,0,3,4,0,11,2006,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
55,80,60.0,7134,3,1,5,5,1955,1955,0.0,3,4,4,4,3,0,384,6,0,0,384,4,4,1360,0,0,1360,0,0,1,0,3,1,3,6,2,1,5,1962.0,3,2,572,5,5,2,0,50,0,0,0,0,3,2,0,2,2007,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
56,20,100.0,10175,0,0,6,5,1964,1964,272.0,3,4,4,4,3,1,490,6,0,935,1425,2,4,1425,0,0,1425,0,0,2,0,3,1,3,7,6,1,2,1964.0,2,2,576,5,5,2,0,0,0,407,0,0,3,4,0,7,2008,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
57,160,24.0,2645,3,0,8,5,1999,2000,456.0,2,4,2,4,3,2,649,6,0,321,970,0,4,983,756,0,1739,1,0,2,1,3,1,2,7,6,0,3,1999.0,0,2,480,5,5,2,115,0,0,0,0,0,3,4,0,8,2009,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
58,60,89.0,11645,0,0,7,5,2004,2004,0.0,2,4,2,4,3,6,0,6,0,860,860,0,4,860,860,0,1720,0,0,2,1,3,1,2,7,6,0,3,2004.0,2,2,565,5,5,2,0,70,0,0,0,0,3,4,0,8,2006,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
59,60,66.0,13682,1,0,10,5,2006,2006,1031.0,0,4,0,4,1,6,0,6,0,1410,1410,0,4,1426,1519,0,2945,0,0,3,1,3,1,2,10,6,1,2,2006.0,0,3,641,5,5,2,192,0,37,0,0,0,3,4,0,10,2006,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
60,20,60.0,7200,3,0,5,7,1972,1972,0.0,3,4,4,4,0,0,632,6,0,148,780,0,4,780,0,0,780,0,0,1,0,2,1,3,4,6,0,3,1973.0,3,1,352,5,5,2,196,0,0,0,0,0,3,2,0,1,2008,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
61,20,63.0,13072,3,0,6,5,2004,2004,0.0,3,4,2,4,3,0,941,6,0,217,1158,0,4,1158,0,0,1158,1,0,1,1,3,1,2,5,6,0,3,2006.0,3,2,576,5,5,2,0,50,0,0,0,0,3,4,0,5,2006,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
62,75,60.0,7200,3,0,5,7,1920,1996,0.0,3,4,4,0,3,6,0,6,0,530,530,4,4,581,530,0,1111,0,0,1,0,3,1,1,6,6,0,3,1935.0,3,1,288,5,5,0,0,0,144,0,0,0,3,4,0,3,2007,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
63,120,44.0,6442,0,0,8,5,2006,2006,178.0,2,4,2,1,2,2,24,6,0,1346,1370,0,4,1370,0,0,1370,0,0,2,0,2,1,2,6,6,1,2,2006.0,2,2,484,5,5,2,120,49,0,0,0,0,3,4,0,10,2007,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
64,70,50.0,10300,0,0,7,6,1921,1950,0.0,3,4,4,4,3,6,0,6,0,576,576,2,4,902,808,0,1710,0,0,2,0,3,1,3,9,6,0,3,1990.0,3,2,480,5,5,2,12,11,64,0,0,0,3,0,0,4,2010,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
65,60,69.69340016708438,9375,3,0,7,5,1997,1998,573.0,3,4,2,4,3,2,739,6,0,318,1057,0,4,1057,977,0,2034,1,0,2,1,3,1,2,8,6,0,3,1998.0,2,2,645,5,5,2,576,36,0,0,0,0,3,0,0,2,2009,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
66,60,76.0,9591,3,0,8,5,2004,2005,344.0,2,4,0,4,0,6,0,6,0,1143,1143,0,4,1143,1330,0,2473,0,0,2,1,4,1,2,9,6,1,2,2004.0,2,3,852,5,5,2,192,151,0,0,0,0,3,4,0,10,2007,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
67,20,69.69340016708438,19900,3,0,7,5,1970,1989,287.0,3,4,2,4,1,2,912,6,0,1035,1947,4,4,2207,0,0,2207,1,0,2,0,3,1,3,7,2,1,2,1970.0,2,2,576,5,5,2,301,0,0,0,0,0,3,4,0,7,2010,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
68,20,72.0,10665,0,0,7,5,2003,2003,167.0,2,4,2,4,0,2,1013,6,0,440,1453,0,4,1479,0,0,1479,1,0,2,0,3,1,2,7,6,0,3,2003.0,2,2,558,5,5,2,144,29,0,0,0,0,3,4,0,6,2007,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
69,30,47.0,4608,3,0,4,6,1945,1950,0.0,3,2,4,4,3,6,0,6,0,747,747,4,4,747,0,0,747,0,0,1,0,2,1,3,4,6,0,3,1945.0,3,1,220,5,5,2,0,0,0,0,0,0,3,4,0,6,2010,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
70,50,81.0,15593,3,0,7,4,1953,1953,0.0,2,4,4,4,3,1,603,6,0,701,1304,4,4,1304,983,0,2287,0,0,2,0,3,1,3,7,6,1,5,1953.0,0,2,667,5,5,2,0,21,114,0,0,0,3,4,0,7,2006,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
71,20,95.0,13651,0,0,7,6,1973,1973,1115.0,3,2,2,4,1,0,1880,6,0,343,2223,0,4,2223,0,0,2223,1,0,2,0,3,1,3,8,6,2,2,1973.0,0,2,516,5,5,2,300,0,0,0,0,0,3,4,0,2,2007,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
72,20,69.0,7599,3,0,4,6,1982,2006,0.0,3,4,4,4,3,0,565,6,0,280,845,4,4,845,0,0,845,1,0,1,0,2,1,3,4,6,0,3,1987.0,3,2,360,5,5,2,0,0,0,0,0,0,3,4,0,6,2007,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
